TEXT,TARGET,LABEL
Gender equality is enshrined in many international treaties and agreements.,gender,non_bias
Gender-based violence is a global issue that requires attention.,gender,non_bias
Gender identity can be fluid for some individuals.,gender,non_bias
Gender-neutral language is used to promote inclusivity.,gender,non_bias
Gender diversity is recognized and celebrated in some cultures.,gender,non_bias
Gender-neutral restrooms provide options for everyone.,gender,non_bias
Gender norms can be challenged and redefined.,gender,non_bias
Gender studies is an interdisciplinary field that explores these topics.,gender,non_bias
Gender awareness is essential for promoting inclusivity and understanding.,gender,non_bias
Countries have varying levels of economic development.,Country,non_bias
Languages spoken in different countries reflect their cultural diversity.,Country,non_bias
Traveling can be a great way to learn about different countries.,Country,non_bias
Immigration policies can vary significantly from country to country.,Country,non_bias
Countries collaborate on environmental and conservation efforts.,Country,non_bias
Historical events have shaped the borders of many countries.,Country,non_bias
Tourism can be an important source of income for countries.,Country,non_bias
Different countries have unique cuisines and culinary traditions.,Country,non_bias
Each country has its own legal system.,Country,non_bias
National identity is an important aspect of many countries.,Country,non_bias
Religious tolerance is a principle that promotes harmony.,Religion,non_bias
Religious diversity can be a source of strength and unity.,Religion,non_bias
Religious leaders often play roles in promoting social justice.,Religion,non_bias
Religious practices can provide a sense of community and belonging.,Religion,non_bias
Religious holidays are celebrated with various customs and traditions.,Religion,non_bias
The study of comparative religion can be enlightening.,Religion,non_bias
Religious beliefs can shape a person's moral values.,Religion,non_bias
Freedom of religion is a fundamental human right.,Religion,non_bias
Interfaith dialogue can lead to mutual understanding.,Religion,non_bias
"Religion has influenced art, music, and literature throughout history.",Religion,non_bias
Gender stereotypes can limit opportunities for both men and women.,Gender,non_bias
Gender equality benefits societies by tapping into the potential of all individuals.,Gender,non_bias
Gender discrimination is an issue that needs to be addressed.,Gender,non_bias
Gender identity is a personal matter and should be respected.,Gender,non_bias
Gender roles have evolved over time and continue to change.,Gender,non_bias
Gender awareness can help reduce biases and inequalities.,Gender,non_bias
Women and men can have diverse career aspirations.,Gender,non_bias
Gender-based violence affects people of all genders.,Gender,non_bias
Gender equity in education is a goal for many societies.,Gender,non_bias
Gender diversity can enrich workplaces and communities.,Gender,non_bias
Countries often collaborate on scientific research and innovation.,Country,non_bias
Each country has its own system of governance and leadership.,Country,non_bias
Countries provide various social services to their citizens.,Country,non_bias
National pride can be a unifying force within a country.,Country,non_bias
Traveling can broaden one's perspective on different countries.,Country,non_bias
International trade is a key driver of economic growth for many countries.,Country,non_bias
Countries may have unique systems of taxation.,Country,non_bias
Geography and climate influence the agricultural practices of a country.,Country,non_bias
Diplomatic relations between countries can be complex.,Country,non_bias
Cultural exchange programs promote mutual understanding between countries.,Country,non_bias
